timestamp_utc,apple_bpm,oura_bpm
2025-02-03 16:45:00+00:00,114.5,124.0
2025-02-03 16:50:00+00:00,126.76363636363637,127.0
2025-02-03 17:00:00+00:00,135.0,78.0
2025-02-03 17:10:00+00:00,124.21666666666667,104.66666666666667
2025-02-03 17:15:00+00:00,122.83333333333333,116.0
2025-02-03 17:20:00+00:00,116.9672131147541,117.5
2025-02-03 17:25:00+00:00,120.53333333333333,108.2
2025-02-03 17:30:00+00:00,130.16949152542372,125.0
2025-02-03 17:35:00+00:00,115.63333333333334,113.0
2025-02-03 17:40:00+00:00,104.8,55.0
2025-02-03 17:45:00+00:00,104.26666666666667,110.5
2025-02-03 17:50:00+00:00,107.62295081967213,119.0
2025-02-03 18:00:00+00:00,105.19642857142857,99.33333333333333
2025-02-03 18:15:00+00:00,114.82222222222222,64.5
2025-02-03 18:20:00+00:00,108.0327868852459,92.0
2025-02-03 18:30:00+00:00,96.58181818181818,84.66666666666667
2025-02-03 18:40:00+00:00,92.18333333333334,106.33333333333333
2025-02-03 19:00:00+00:00,116.66666666666667,59.666666666666664
2025-02-03 19:05:00+00:00,105.1923076923077,92.66666666666667
2025-02-03 19:15:00+00:00,104.89830508474576,98.33333333333333
2025-02-03 19:25:00+00:00,99.01818181818182,95.33333333333333
2025-02-03 19:35:00+00:00,96.51666666666667,93.66666666666667
2025-02-03 19:40:00+00:00,94.27868852459017,89.0
2025-02-03 19:45:00+00:00,94.83333333333333,101.5
2025-02-03 19:50:00+00:00,108.63157894736842,101.4
2025-02-03 21:35:00+00:00,123.83050847457628,101.56521739130434
2025-02-03 21:40:00+00:00,110.14285714285714,104.66666666666667
2025-02-03 21:45:00+00:00,114.9,116.83333333333333
2025-02-03 21:50:00+00:00,108.86666666666666,111.33333333333333
2025-02-03 21:55:00+00:00,107.44067796610169,106.66666666666667
2025-02-03 22:05:00+00:00,101.54385964912281,110.0
2025-02-03 22:25:00+00:00,92.7457627118644,88.33333333333333
2025-02-03 22:35:00+00:00,102.23333333333333,88.66666666666667
2025-02-04 17:25:00+00:00,110.19672131147541,100.33333333333333
2025-02-04 17:35:00+00:00,107.29310344827586,108.0
2025-02-04 17:50:00+00:00,93.39344262295081,87.0
2025-02-04 18:40:00+00:00,87.17543859649123,83.0
2025-02-04 19:00:00+00:00,109.88888888888889,104.33333333333333
2025-02-04 19:10:00+00:00,95.20754716981132,92.66666666666667
2025-02-04 19:15:00+00:00,96.91666666666667,87.0
2025-02-04 19:20:00+00:00,104.68333333333334,98.0
2025-02-04 19:25:00+00:00,97.72131147540983,90.0
2025-02-04 19:30:00+00:00,95.57627118644068,95.0
2025-02-04 19:40:00+00:00,104.76666666666667,93.0
2025-02-04 19:50:00+00:00,103.83050847457628,93.4
2025-02-04 21:35:00+00:00,115.20338983050847,114.2
2025-02-04 21:45:00+00:00,116.80434782608695,83.83333333333333
2025-02-04 21:50:00+00:00,111.55172413793103,109.0
2025-02-04 22:35:00+00:00,112.41666666666667,108.5
2025-02-05 17:20:00+00:00,93.0,98.0
2025-02-05 17:30:00+00:00,92.0,111.33333333333333
2025-02-05 18:00:00+00:00,94.7456,99.66666666666667
