timestamp_utc,apple_bpm,oura_bpm
2025-02-10 16:55:00+00:00,71.0,126.0
2025-02-10 17:35:00+00:00,86.0,116.66666666666667
2025-02-10 18:05:00+00:00,76.0,108.66666666666667
2025-02-10 18:10:00+00:00,113.0,94.0
2025-02-10 18:20:00+00:00,107.93333333333334,108.05
2025-02-10 18:25:00+00:00,155.78571428571428,116.91489361702128
2025-02-10 18:55:00+00:00,83.0,108.33333333333333
2025-02-10 20:45:00+00:00,146.25,133.67567567567568
2025-02-10 21:00:00+00:00,61.0,111.25
2025-02-10 21:05:00+00:00,118.0,110.0
2025-02-10 21:20:00+00:00,113.0,99.5
2025-02-11 16:55:00+00:00,72.0,132.0
2025-02-11 17:15:00+00:00,72.0,106.0
2025-02-11 17:25:00+00:00,79.0,134.33333333333334
2025-02-11 17:35:00+00:00,74.0,128.0
2025-02-11 17:45:00+00:00,77.0,123.33333333333333
2025-02-11 18:25:00+00:00,122.0,131.0
2025-02-11 19:05:00+00:00,86.0,117.61904761904762
2025-02-11 19:40:00+00:00,80.0,117.0
2025-02-12 20:45:00+00:00,138.9325,86.24137931034483
2025-02-12 21:05:00+00:00,113.0,112.66666666666667
2025-02-12 21:10:00+00:00,115.0,111.33333333333333
2025-02-12 21:15:00+00:00,103.0,111.5
2025-02-12 21:20:00+00:00,68.0,104.0
