timestamp_utc,apple_bpm,oura_bpm
2025-02-24 16:45:00+00:00,109.0,88.1
2025-02-24 17:25:00+00:00,77.0,111.28571428571429
2025-02-24 17:30:00+00:00,124.875,98.5
2025-02-24 17:35:00+00:00,115.5,99.8
2025-02-24 18:05:00+00:00,71.0,69.0
2025-02-24 18:35:00+00:00,73.0,112.0
2025-02-24 18:45:00+00:00,68.0,86.0
2025-02-24 18:55:00+00:00,72.5,75.66666666666667
2025-02-24 19:05:00+00:00,72.5,86.0
2025-02-24 19:15:00+00:00,65.0,77.33333333333333
2025-02-24 21:40:00+00:00,95.0,108.0
2025-02-24 21:45:00+00:00,89.0,91.33333333333333
2025-02-24 21:55:00+00:00,64.0,91.66666666666667
2025-02-24 22:35:00+00:00,89.0,87.33333333333333
2025-02-25 19:15:00+00:00,73.0,73.0
2025-02-25 19:30:00+00:00,77.71424999999999,74.66666666666667
2025-02-25 19:35:00+00:00,81.0,77.66666666666667
2025-02-25 21:45:00+00:00,102.928,105.66666666666667
2025-02-25 21:50:00+00:00,96.0,90.16666666666667
2025-02-25 21:55:00+00:00,78.0,84.66666666666667
2025-02-25 22:00:00+00:00,85.0,81.0
2025-02-25 22:05:00+00:00,78.0,106.48
2025-02-25 22:10:00+00:00,161.0,113.75
2025-02-25 22:15:00+00:00,152.65,100.38333333333334
2025-02-25 22:30:00+00:00,87.0,91.0
2025-02-25 22:35:00+00:00,89.0,92.33333333333333
2025-02-26 16:55:00+00:00,102.01666666666667,90.0
2025-02-26 17:05:00+00:00,97.44067796610169,103.0
2025-02-26 17:10:00+00:00,96.13333333333334,91.6
2025-02-26 17:15:00+00:00,96.8135593220339,86.33333333333333
2025-02-26 17:25:00+00:00,95.6,70.83333333333333
2025-02-26 17:40:00+00:00,89.28333333333333,102.2
2025-02-26 18:00:00+00:00,92.08474576271186,82.33333333333333
2025-02-26 18:40:00+00:00,136.68333333333334,109.29032258064517
2025-02-26 18:45:00+00:00,167.05454545454546,114.21666666666667
2025-02-26 18:55:00+00:00,113.06896551724138,117.03448275862068
2025-02-26 19:05:00+00:00,104.13333333333334,100.0
2025-02-26 19:10:00+00:00,101.4,90.0
2025-02-26 19:15:00+00:00,96.21666666666667,88.0
2025-02-26 19:25:00+00:00,99.05,88.0
2025-02-26 19:40:00+00:00,96.26666666666667,81.33333333333333
2025-02-26 19:50:00+00:00,93.55,79.0
2025-02-26 21:35:00+00:00,145.9322033898305,100.61666666666666
2025-02-26 21:40:00+00:00,167.95555555555555,114.83333333333333
2025-02-26 21:45:00+00:00,146.97368421052633,98.45
2025-02-26 21:50:00+00:00,126.43333333333334,104.65
2025-02-26 21:55:00+00:00,120.9672131147541,104.92063492063492
2025-02-26 22:00:00+00:00,115.6,106.36507936507937
2025-02-26 22:05:00+00:00,115.33898305084746,106.0
2025-02-26 22:10:00+00:00,143.94444444444446,106.0
2025-02-26 22:15:00+00:00,158.86046511627907,113.8529411764706
2025-02-26 22:25:00+00:00,128.16949152542372,124.11111111111111
2025-02-26 22:30:00+00:00,117.62711864406779,107.8
2025-02-27 17:15:00+00:00,83.0,71.33333333333333
2025-02-27 17:20:00+00:00,82.0,84.33333333333333
2025-02-27 17:25:00+00:00,84.9125,86.0
2025-02-27 17:30:00+00:00,88.5,88.0
2025-02-27 17:45:00+00:00,84.5,104.0
2025-02-27 17:50:00+00:00,75.0,60.0
2025-02-27 18:00:00+00:00,81.5,80.33333333333333
2025-02-27 18:10:00+00:00,79.0,75.5
2025-02-27 18:15:00+00:00,79.0,76.66666666666667
2025-02-27 18:35:00+00:00,159.0,112.08333333333333
2025-02-27 18:40:00+00:00,126.0,115.21666666666667
2025-02-27 18:45:00+00:00,162.5,114.03333333333333
2025-02-27 18:55:00+00:00,69.0,72.33333333333333
2025-02-27 19:05:00+00:00,96.0,100.33333333333333
2025-02-27 19:10:00+00:00,91.0,92.66666666666667
2025-02-27 19:15:00+00:00,86.0,95.0
2025-02-27 19:20:00+00:00,86.0,82.0
2025-02-27 19:30:00+00:00,70.5,78.0
2025-02-27 21:45:00+00:00,73.5,85.66666666666667
2025-02-27 21:50:00+00:00,84.0,85.0
2025-02-27 21:55:00+00:00,87.0,92.33333333333333
2025-02-27 22:00:00+00:00,89.0,87.08333333333333
2025-02-27 22:10:00+00:00,58.0,109.96666666666667
2025-02-27 22:15:00+00:00,146.6,115.18333333333334
