timestamp_utc,apple_bpm,oura_bpm
2025-02-25 18:45:00+00:00,155.88235294117646,113.68518518518519
2025-02-25 18:55:00+00:00,85.42372881355932,99.16666666666667
2025-02-25 19:05:00+00:00,86.80327868852459,83.33333333333333
2025-02-25 19:25:00+00:00,86.31666666666666,81.5
2025-02-25 19:40:00+00:00,92.28333333333333,84.0
2025-02-25 19:50:00+00:00,91.23333333333333,108.33333333333333
2025-02-25 21:35:00+00:00,103.27118644067797,113.5
2025-02-25 21:55:00+00:00,90.4,86.33333333333333
2025-02-25 22:00:00+00:00,89.75,86.33333333333333
2025-02-25 22:05:00+00:00,99.61016949152543,92.83333333333333
2025-02-25 22:10:00+00:00,127.94444444444444,106.41176470588235
2025-02-25 22:15:00+00:00,147.18333333333334,114.28333333333333
2025-02-25 22:25:00+00:00,103.46551724137932,104.78787878787878
2025-02-25 22:30:00+00:00,98.7,102.0
2025-02-25 22:40:00+00:00,95.60655737704919,102.5
2025-02-25 22:50:00+00:00,87.63636363636364,110.77777777777777
2025-02-25 22:55:00+00:00,87.12,128.57894736842104
2025-02-26 16:45:00+00:00,108.25,98.66666666666667
2025-02-26 16:50:00+00:00,107.06557377049181,98.0
2025-02-26 16:55:00+00:00,94.86666666666666,90.66666666666667
2025-02-26 17:05:00+00:00,92.73333333333333,94.0
2025-02-26 17:35:00+00:00,85.51666666666667,102.33333333333333
2025-02-27 16:45:00+00:00,85.84210526315789,66.0
2025-02-27 16:50:00+00:00,87.61666666666666,76.0
2025-02-27 17:15:00+00:00,83.29629629629629,80.0
2025-02-27 17:20:00+00:00,77.8,56.5
2025-02-27 17:25:00+00:00,74.88333333333334,72.66666666666667
2025-02-27 17:35:00+00:00,82.94915254237289,92.66666666666667
2025-02-27 17:45:00+00:00,76.46666666666667,75.33333333333333
2025-02-27 18:05:00+00:00,75.48333333333333,69.66666666666667
2025-02-27 18:10:00+00:00,78.3,77.66666666666667
2025-02-27 18:15:00+00:00,73.88333333333334,69.83333333333333
2025-02-27 18:35:00+00:00,120.13793103448276,118.44
2025-02-27 18:40:00+00:00,112.63636363636364,113.91666666666667
2025-02-27 18:45:00+00:00,130.95,125.2
2025-02-27 18:55:00+00:00,87.05084745762711,78.0
2025-02-27 19:00:00+00:00,77.53333333333333,73.0
2025-02-27 19:05:00+00:00,81.66666666666667,89.66666666666667
2025-02-27 19:15:00+00:00,83.48333333333333,85.66666666666667
2025-02-27 19:25:00+00:00,86.7457627118644,71.0
2025-02-27 19:50:00+00:00,87.51666666666667,81.33333333333333
2025-02-28 17:05:00+00:00,82.0,79.0
2025-02-28 17:10:00+00:00,80.0,79.0
2025-02-28 17:15:00+00:00,75.0,77.0
2025-02-28 17:30:00+00:00,80.0,71.33333333333333
2025-02-28 18:10:00+00:00,81.0,112.25925925925925
2025-02-28 18:15:00+00:00,77.0,110.31746031746032
2025-02-28 18:30:00+00:00,85.0,68.33333333333333
2025-02-28 18:40:00+00:00,75.13985,75.0
2025-02-28 18:50:00+00:00,73.4179,76.5
2025-02-28 18:55:00+00:00,73.0,78.66666666666667
2025-02-28 19:05:00+00:00,73.5,74.0
2025-02-28 19:45:00+00:00,87.33333333333333,101.46666666666667
2025-02-28 19:50:00+00:00,81.0,98.78048780487805
2025-02-28 20:00:00+00:00,82.0,91.66666666666667
2025-02-28 20:15:00+00:00,108.625,113.08333333333333
2025-02-28 20:20:00+00:00,117.5,113.96666666666667
2025-02-28 20:25:00+00:00,155.0,120.81666666666666
2025-02-28 20:30:00+00:00,152.0,118.51666666666667
2025-02-28 20:35:00+00:00,127.375,109.46031746031746
2025-02-28 20:45:00+00:00,132.5,110.04166666666667
2025-02-28 20:50:00+00:00,135.0,110.07936507936508
2025-02-28 20:55:00+00:00,118.41666666666667,111.0
2025-02-28 21:00:00+00:00,120.0,109.81666666666666
